# Time	(6PGD).Flux	(ALD).Flux	(CAT).Flux	(FBPase).Flux	(G6PD).Flux	(GAPD).Flux	(GLCin).Flux	(GLase).Flux	(GPx).Flux	(GR).Flux	(H2O2diff).Flux	(HK).Flux	(NHN).Flux	(NNH).Flux	(PFK).Flux	(PGI).Flux	(PRPPs).Flux	(RPE).Flux	(RPI).Flux	(TKT2).Flux	(TLD).Flux	(TPI).Flux	(TkT1).Flux
269.915	39.5533	8.0453	2.82728	179.942	39.5633	19.8945	40	39.5633	173.637	173.637	176.464	40	0.41938	94.9401	187.988	0.436556	28.1231	7.61657	31.9327	3.80444	3.80465	8.04533	3.80474
269.943	39.5533	8.04541	2.82728	179.942	39.5633	19.8946	40	39.5633	173.637	173.637	176.464	40	0.41938	94.9401	187.987	0.436659	28.1231	7.61656	31.9327	3.8049	3.80465	8.04528	3.80474
269.97	39.5533	8.0453	2.82728	179.942	39.5633	19.8946	40	39.5633	173.637	173.637	176.464	40	0.419381	94.9401	187.988	0.436557	28.1232	7.61656	31.9327	3.80444	3.80465	8.04534	3.80474
269.998	39.5533	8.04541	2.82728	179.942	39.5633	19.8946	40	39.5633	173.637	173.637	176.464	40	0.419381	94.9401	187.987	0.43666	28.1232	7.61655	31.9328	3.8049	3.80465	8.04528	3.80474
270.026	39.5533	8.0453	2.82728	179.942	39.5633	19.8946	40	39.5633	173.637	173.637	176.464	40	0.419381	94.9401	187.988	0.436558	28.1232	7.61655	31.9328	3.80444	3.80465	8.04534	3.80474
270.054	39.5533	8.04542	2.82728	179.942	39.5633	19.8946	40	39.5633	173.637	173.637	176.464	40	0.419381	94.9401	187.987	0.436661	28.1232	7.61655	31.9328	3.8049	3.80465	8.04529	3.80474
270.081	39.5533	8.0453	2.82728	179.942	39.5633	19.8946	40	39.5633	173.637	173.637	176.464	40	0.419381	94.9401	187.988	0.436559	28.1232	7.61654	31.9328	3.80444	3.80465	8.04534	3.80474
270.109	39.5533	8.04542	2.82728	179.942	39.5633	19.8946	40	39.5633	173.637	173.637	176.464	40	0.419381	94.9401	187.987	0.436662	28.1232	7.61654	31.9328	3.8049	3.80465	8.04529	3.80474
270.137	39.5533	8.0453	2.82728	179.942	39.5633	19.8946	40	39.5633	173.637	173.637	176.464	40	0.419381	94.9401	187.988	0.43656	28.1233	7.61653	31.9328	3.80444	3.80465	8.04534	3.80474
270.165	39.5533	8.04542	2.82728	179.942	39.5633	19.8946	40	39.5633	173.637	173.637	176.464	40	0.419381	94.9401	187.987	0.436663	28.1233	7.61653	31.9328	3.8049	3.80465	8.04529	3.80474
270.192	39.5533	8.04531	2.82728	179.942	39.5633	19.8946	40	39.5633	173.637	173.637	176.464	40	0.419381	94.9401	187.988	0.436561	28.1233	7.61653	31.9328	3.80444	3.80465	8.04535	3.80474
270.22	39.5533	8.04542	2.82728	179.942	39.5633	19.8946	40	39.5633	173.637	173.637	176.464	40	0.419381	94.9401	187.987	0.436664	28.1233	7.61652	31.9329	3.8049	3.80465	8.04529	3.80474
270.248	39.5533	8.04531	2.82727	179.942	39.5633	19.8946	40	39.5633	173.637	173.637	176.464	40	0.419381	94.9401	187.988	0.436562	28.1233	7.61652	31.9329	3.80444	3.80465	8.04535	3.80474
270.276	39.5533	8.04542	2.82727	179.942	39.5633	19.8946	40	39.5633	173.637	173.637	176.464	40	0.419381	94.9401	187.987	0.436665	28.1233	7.61651	31.9329	3.8049	3.80465	8.0453	3.80474
270.303	39.5533	8.04531	2.82727	179.942	39.5633	19.8946	40	39.5633	173.637	173.637	176.464	40	0.419381	94.9401	187.989	0.436563	28.1233	7.61651	31.9329	3.80444	3.80465	8.04535	3.80474
270.331	39.5533	8.04543	2.82727	179.942	39.5633	19.8946	40	39.5633	173.637	173.637	176.464	40	0.419381	94.9401	187.988	0.436666	28.1234	7.6165	31.9329	3.8049	3.80465	8.0453	3.80474
270.359	39.5533	8.04531	2.82727	179.942	39.5633	19.8946	40	39.5633	173.637	173.637	176.464	40	0.419381	94.9401	187.989	0.436564	28.1234	7.6165	31.9329	3.80445	3.80465	8.04535	3.80474
270.387	39.5534	8.04543	2.82727	179.942	39.5633	19.8946	40	39.5633	173.637	173.637	176.464	40	0.419382	94.9401	187.988	0.436667	28.1234	7.6165	31.9329	3.8049	3.80465	8.0453	3.80474
270.414	39.5534	8.04532	2.82727	179.942	39.5633	19.8946	40	39.5633	173.637	173.637	176.464	40	0.419382	94.9401	187.989	0.436565	28.1234	7.61649	31.9329	3.80445	3.80465	8.04535	3.80474
270.442	39.5534	8.04543	2.82727	179.942	39.5633	19.8946	40	39.5633	173.637	173.637	176.464	40	0.419382	94.94	187.988	0.436668	28.1234	7.61649	31.933	3.8049	3.80465	8.0453	3.80474
270.47	39.5534	8.04532	2.82727	179.942	39.5633	19.8946	40	39.5633	173.637	173.637	176.464	40	0.419382	94.94	187.989	0.436566	28.1234	7.61648	31.933	3.80445	3.80465	8.04536	3.80474
270.498	39.5534	8.04543	2.82727	179.942	39.5633	19.8946	40	39.5633	173.637	173.637	176.464	40	0.419382	94.94	187.988	0.436669	28.1235	7.61648	31.933	3.8049	3.80465	8.0453	3.80474
270.526	39.5534	8.04532	2.82727	179.942	39.5633	19.8946	40	39.5633	173.637	173.637	176.464	40	0.419382	94.94	187.989	0.436567	28.1235	7.61648	31.933	3.80445	3.80466	8.04536	3.80474
270.553	39.5534	8.04544	2.82727	179.942	39.5633	19.8946	40	39.5633	173.637	173.637	176.464	40	0.419382	94.94	187.988	0.43667	28.1235	7.61647	31.933	3.8049	3.80466	8.04531	3.80474
270.581	39.5534	8.04532	2.82727	179.942	39.5633	19.8946	40	39.5633	173.637	173.637	176.464	40	0.419382	94.94	187.989	0.436568	28.1235	7.61647	31.933	3.80445	3.80466	8.04536	3.80474
270.609	39.5534	8.04544	2.82727	179.942	39.5633	19.8946	40	39.5633	173.637	173.637	176.464	40	0.419382	94.94	187.988	0.436671	28.1235	7.61646	31.933	3.8049	3.80466	8.04531	3.80474
270.637	39.5534	8.04533	2.82727	179.942	39.5633	19.8946	40	39.5633	173.637	173.637	176.464	40	0.419382	94.94	187.989	0.436569	28.1235	7.61646	31.933	3.80445	3.80466	8.04536	3.80474
270.664	39.5534	8.04544	2.82727	179.942	39.5633	19.8946	40	39.5633	173.637	173.637	176.464	40	0.419382	94.94	187.988	0.436672	28.1235	7.61645	31.9331	3.80491	3.80466	8.04531	3.80474
270.692	39.5534	8.04533	2.82727	179.942	39.5633	19.8946	40	39.5633	173.637	173.637	176.464	40	0.419382	94.94	187.989	0.43657	28.1236	7.61645	31.9331	3.80445	3.80466	8.04537	3.80474
270.72	39.5534	8.04544	2.82727	179.942	39.5633	19.8946	40	39.5633	173.637	173.637	176.464	40	0.419382	94.94	187.988	0.436673	28.1236	7.61645	31.9331	3.80491	3.80466	8.04531	3.80474
270.748	39.5534	8.04533	2.82727	179.942	39.5633	19.8946	40	39.5633	173.637	173.637	176.464	40	0.419382	94.94	187.989	0.436571	28.1236	7.61644	31.9331	3.80445	3.80466	8.04537	3.80474
270.775	39.5534	8.04545	2.82727	179.942	39.5633	19.8946	40	39.5633	173.637	173.637	176.464	40	0.419382	94.94	187.988	0.436674	28.1236	7.61644	31.9331	3.80491	3.80466	8.04532	3.80474
270.803	39.5534	8.04533	2.82727	179.942	39.5633	19.8946	40	39.5633	173.637	173.637	176.464	40	0.419382	94.94	187.989	0.436572	28.1236	7.61643	31.9331	3.80445	3.80466	8.04537	3.80474
270.831	39.5535	8.04545	2.82727	179.942	39.5633	19.8946	40	39.5633	173.637	173.637	176.464	40	0.419383	94.94	187.988	0.436675	28.1236	7.61643	31.9331	3.80491	3.80466	8.04532	3.80474
270.859	39.5535	8.04534	2.82727	179.943	39.5633	19.8947	40	39.5633	173.637	173.637	176.464	40	0.419383	94.94	187.989	0.436573	28.1237	7.61643	31.9331	3.80445	3.80466	8.04537	3.80474
270.886	39.5535	8.04545	2.82727	179.943	39.5633	19.8947	40	39.5633	173.637	173.637	176.464	40	0.419383	94.94	187.988	0.436676	28.1237	7.61642	31.9332	3.80491	3.80466	8.04532	3.80474
270.914	39.5535	8.04534	2.82727	179.943	39.5633	19.8947	40	39.5633	173.637	173.637	176.464	40	0.419383	94.94	187.989	0.436574	28.1237	7.61642	31.9332	3.80445	3.80466	8.04538	3.80474
270.942	39.5535	8.04545	2.82727	179.943	39.5633	19.8947	40	39.5633	173.637	173.637	176.464	40	0.419383	94.94	187.988	0.436677	28.1237	7.61641	31.9332	3.80491	3.80466	8.04532	3.80474
270.97	39.5535	8.04534	2.82727	179.943	39.5633	19.8947	40	39.5633	173.637	173.637	176.464	40	0.419383	94.94	187.989	0.436575	28.1237	7.61641	31.9332	3.80445	3.80466	8.04538	3.80474
270.997	39.5535	8.04545	2.82727	179.943	39.5633	19.8947	40	39.5633	173.637	173.637	176.464	40	0.419383	94.94	187.988	0.436677	28.1237	7.6164	31.9332	3.80491	3.80466	8.04533	3.80474
271.025	39.5535	8.04534	2.82727	179.943	39.5633	19.8947	40	39.5633	173.637	173.637	176.464	40	0.419383	94.9399	187.989	0.436576	28.1237	7.6164	31.9332	3.80445	3.80466	8.04538	3.80474
271.053	39.5535	8.04546	2.82727	179.943	39.5633	19.8947	40	39.5633	173.637	173.637	176.464	40	0.419383	94.9399	187.988	0.436678	28.1238	7.6164	31.9332	3.80491	3.80466	8.04533	3.80474
271.081	39.5535	8.04534	2.82727	179.943	39.5633	19.8947	40	39.5633	173.637	173.637	176.464	40	0.419383	94.9399	187.989	0.436577	28.1238	7.61639	31.9332	3.80445	3.80466	8.04538	3.80474
271.108	39.5535	8.04546	2.82727	179.943	39.5633	19.8947	40	39.5633	173.637	173.637	176.464	40	0.419383	94.9399	187.988	0.436679	28.1238	7.61639	31.9333	3.80491	3.80466	8.04533	3.80474
271.136	39.5535	8.04535	2.82727	179.943	39.5633	19.8947	40	39.5633	173.637	173.637	176.464	40	0.419383	94.9399	187.989	0.436578	28.1238	7.61638	31.9333	3.80445	3.80466	8.04539	3.80474
271.164	39.5535	8.04546	2.82727	179.943	39.5633	19.8947	40	39.5633	173.637	173.637	176.464	40	0.419383	94.9399	187.988	0.43668	28.1238	7.61638	31.9333	3.80491	3.80466	8.04533	3.80474
271.192	39.5535	8.04535	2.82726	179.943	39.5633	19.8947	40	39.5633	173.637	173.637	176.464	40	0.419383	94.9399	187.989	0.436579	28.1238	7.61638	31.9333	3.80445	3.80466	8.04539	3.80474
271.219	39.5535	8.04546	2.82726	179.943	39.5633	19.8947	40	39.5633	173.637	173.637	176.464	40	0.419383	94.9399	187.988	0.436681	28.1239	7.61637	31.9333	3.80491	3.80466	8.04534	3.80474
271.247	39.5535	8.04535	2.82726	179.943	39.5633	19.8947	40	39.5633	173.637	173.637	176.464	40	0.419384	94.9399	187.989	0.43658	28.1239	7.61637	31.9333	3.80445	3.80466	8.04539	3.80474
271.275	39.5535	8.04547	2.82726	179.943	39.5633	19.8947	40	39.5633	173.637	173.637	176.464	40	0.419384	94.9399	187.988	0.436682	28.1239	7.61636	31.9333	3.80491	3.80466	8.04534	3.80474
271.303	39.5535	8.04535	2.82726	179.943	39.5633	19.8947	40	39.5633	173.637	173.637	176.464	40	0.419384	94.9399	187.989	0.436581	28.1239	7.61636	31.9333	3.80445	3.80466	8.04539	3.80474
271.331	39.5536	8.04547	2.82726	179.943	39.5633	19.8947	40	39.5633	173.637	173.637	176.464	40	0.419384	94.9399	187.988	0.436683	28.1239	7.61635	31.9334	3.80491	3.80466	8.04534	3.80474
271.358	39.5536	8.04536	2.82726	179.943	39.5633	19.8947	40	39.5633	173.637	173.637	176.464	40	0.419384	94.9399	187.989	0.436581	28.1239	7.61635	31.9334	3.80445	3.80466	8.04539	3.80474
271.386	39.5536	8.04547	2.82726	179.943	39.5633	19.8947	40	39.5633	173.637	173.637	176.464	40	0.419384	94.9399	187.988	0.436684	28.1239	7.61635	31.9334	3.80491	3.80466	8.04534	3.80474
271.414	39.5536	8.04536	2.82726	179.943	39.5633	19.8947	40	39.5633	173.637	173.637	176.464	40	0.419384	94.9399	187.989	0.436582	28.124	7.61634	31.9334	3.80445	3.80466	8.0454	3.80474
271.442	39.5536	8.04547	2.82726	179.943	39.5633	19.8947	40	39.5633	173.637	173.637	176.464	40	0.419384	94.9399	187.988	0.436685	28.124	7.61634	31.9334	3.80491	3.80466	8.04534	3.80474
271.469	39.5536	8.04536	2.82726	179.943	39.5633	19.8947	40	39.5633	173.637	173.637	176.464	40	0.419384	94.9399	187.989	0.436583	28.124	7.61634	31.9334	3.80445	3.80466	8.0454	3.80474
271.497	39.5536	8.04547	2.82726	179.943	39.5633	19.8947	40	39.5633	173.637	173.637	176.464	40	0.419384	94.9399	187.988	0.436686	28.124	7.61633	31.9334	3.80491	3.80466	8.04535	3.80474
271.525	39.5536	8.04536	2.82726	179.943	39.5633	19.8947	40	39.5633	173.637	173.637	176.464	40	0.419384	94.9399	187.99	0.436584	28.124	7.61633	31.9334	3.80445	3.80466	8.0454	3.80474
271.553	39.5536	8.04548	2.82726	179.943	39.5633	19.8947	40	39.5633	173.637	173.637	176.464	40	0.419384	94.9399	187.988	0.436687	28.124	7.61632	31.9335	3.80491	3.80466	8.04535	3.80474
271.58	39.5536	8.04536	2.82726	179.943	39.5633	19.8947	40	39.5633	173.637	173.637	176.464	40	0.419384	94.9399	187.99	0.436585	28.1241	7.61632	31.9335	3.80445	3.80466	8.0454	3.80474
271.608	39.5536	8.04548	2.82726	179.943	39.5633	19.8947	40	39.5633	173.637	173.637	176.464	40	0.419384	94.9399	187.989	0.436688	28.1241	7.61631	31.9335	3.80491	3.80466	8.04535	3.80474
271.636	39.5536	8.04537	2.82726	179.943	39.5633	19.8947	40	39.5633	173.637	173.637	176.464	40	0.419384	94.9398	187.99	0.436586	28.1241	7.61631	31.9335	3.80445	3.80466	8.04541	3.80474
271.664	39.5536	8.04548	2.82726	179.943	39.5633	19.8947	40	39.5633	173.637	173.637	176.464	40	0.419384	94.9398	187.989	0.436689	28.1241	7.61631	31.9335	3.80491	3.80466	8.04535	3.80474
271.691	39.5536	8.04537	2.82726	179.943	39.5633	19.8947	40	39.5633	173.637	173.637	176.464	40	0.419385	94.9398	187.99	0.436587	28.1241	7.6163	31.9335	3.80445	3.80466	8.04541	3.80474
271.719	39.5536	8.04548	2.82726	179.943	39.5633	19.8947	40	39.5633	173.637	173.637	176.464	40	0.419385	94.9398	187.989	0.43669	28.1241	7.6163	31.9335	3.80491	3.80466	8.04536	3.80474
271.747	39.5536	8.04537	2.82726	179.943	39.5633	19.8947	40	39.5633	173.637	173.637	176.464	40	0.419385	94.9398	187.99	0.436588	28.1241	7.61629	31.9335	3.80445	3.80466	8.04541	3.80474
271.775	39.5536	8.04549	2.82726	179.943	39.5633	19.8947	40	39.5633	173.637	173.637	176.464	40	0.419385	94.9398	187.989	0.436691	28.1242	7.61629	31.9336	3.80491	3.80466	8.04536	3.80474
271.802	39.5537	8.04537	2.82726	179.943	39.5633	19.8948	40	39.5633	173.637	173.637	176.464	40	0.419385	94.9398	187.99	0.436589	28.1242	7.61629	31.9336	3.80445	3.80466	8.04541	3.80474
271.83	39.5537	8.04549	2.82726	179.943	39.5633	19.8948	40	39.5633	173.637	173.637	176.464	40	0.419385	94.9398	187.989	0.436692	28.1242	7.61628	31.9336	3.80491	3.80466	8.04536	3.80474
271.858	39.5537	8.04538	2.82726	179.943	39.5633	19.8948	40	39.5633	173.637	173.637	176.464	40	0.419385	94.9398	187.99	0.43659	28.1242	7.61628	31.9336	3.80445	3.80466	8.04542	3.80474
271.886	39.5537	8.04549	2.82726	179.943	39.5633	19.8948	40	39.5633	173.637	173.637	176.464	40	0.419385	94.9398	187.989	0.436693	28.1242	7.61627	31.9336	3.80491	3.80466	8.04536	3.80474
271.913	39.5537	8.04538	2.82726	179.943	39.5633	19.8948	40	39.5633	173.637	173.637	176.464	40	0.419385	94.9398	187.99	0.436591	28.1242	7.61627	31.9336	3.80445	3.80466	8.04542	3.80474
271.941	39.5537	8.04549	2.82726	179.943	39.5633	19.8948	40	39.5633	173.637	173.637	176.464	40	0.419385	94.9398	187.989	0.436694	28.1242	7.61626	31.9336	3.80491	3.80466	8.04537	3.80474
271.969	39.5537	8.04538	2.82726	179.943	39.5633	19.8948	40	39.5633	173.637	173.637	176.464	40	0.419385	94.9398	187.99	0.436592	28.1243	7.61626	31.9336	3.80445	3.80466	8.04542	3.80474
271.997	39.5537	8.0455	2.82726	179.943	39.5633	19.8948	40	39.5633	173.637	173.637	176.464	40	0.419385	94.9398	187.989	0.436695	28.1243	7.61626	31.9336	3.80491	3.80466	8.04537	3.80474
272.024	39.5537	8.04538	2.82726	179.943	39.5633	19.8948	40	39.5633	173.637	173.637	176.464	40	0.419385	94.9398	187.99	0.436593	28.1243	7.61625	31.9337	3.80445	3.80466	8.04542	3.80474
272.052	39.5537	8.0455	2.82726	179.943	39.5633	19.8948	40	39.5633	173.637	173.637	176.464	40	0.419385	94.9398	187.989	0.436696	28.1243	7.61625	31.9337	3.80491	3.80466	8.04537	3.80474
272.08	39.5537	8.04538	2.82726	179.943	39.5633	19.8948	40	39.5633	173.637	173.637	176.464	40	0.419385	94.9398	187.99	0.436594	28.1243	7.61625	31.9337	3.80445	3.80466	8.04542	3.80474
272.108	39.5537	8.0455	2.82726	179.943	39.5633	19.8948	40	39.5633	173.637	173.637	176.464	40	0.419385	94.9398	187.989	0.436697	28.1243	7.61624	31.9337	3.80491	3.80466	8.04537	3.80474
272.136	39.5537	8.04539	2.82726	179.943	39.5633	19.8948	40	39.5633	173.637	173.637	176.464	40	0.419386	94.9398	187.99	0.436595	28.1244	7.61624	31.9337	3.80445	3.80466	8.04543	3.80474
272.163	39.5537	8.0455	2.82725	179.943	39.5633	19.8948	40	39.5633	173.637	173.637	176.464	40	0.419386	94.9398	187.989	0.436697	28.1244	7.61623	31.9337	3.80491	3.80466	8.04537	3.80474
272.191	39.5537	8.04539	2.82725	179.944	39.5633	19.8948	40	39.5633	173.637	173.637	176.464	40	0.419386	94.9398	187.99	0.436596	28.1244	7.61623	31.9337	3.80445	3.80466	8.04543	3.80474
272.219	39.5537	8.0455	2.82725	179.944	39.5633	19.8948	40	39.5633	173.637	173.637	176.464	40	0.419386	94.9398	187.989	0.436698	28.1244	7.61622	31.9337	3.80491	3.80466	8.04538	3.80474
272.247	39.5537	8.04539	2.82725	179.944	39.5633	19.8948	40	39.5633	173.637	173.637	176.464	40	0.419386	94.9397	187.99	0.436597	28.1244	7.61622	31.9338	3.80445	3.80466	8.04543	3.80474
272.274	39.5537	8.04551	2.82725	179.944	39.5633	19.8948	40	39.5633	173.637	173.637	176.464	40	0.419386	94.9397	187.989	0.436699	28.1244	7.61622	31.9338	3.80491	3.80466	8.04538	3.80474
272.302	39.5538	8.04539	2.82725	179.944	39.5633	19.8948	40	39.5633	173.637	173.637	176.464	40	0.419386	94.9397	187.99	0.436598	28.1244	7.61621	31.9338	3.80446	3.80467	8.04543	3.80474
272.33	39.5538	8.04551	2.82725	179.944	39.5633	19.8948	40	39.5633	173.637	173.637	176.464	40	0.419386	94.9397	187.989	0.4367	28.1245	7.61621	31.9338	3.80491	3.80467	8.04538	3.80474
272.358	39.5538	8.0454	2.82725	179.944	39.5633	19.8948	40	39.5633	173.637	173.637	176.464	40	0.419386	94.9397	187.99	0.436598	28.1245	7.61621	31.9338	3.80446	3.80467	8.04544	3.80474
272.385	39.5538	8.04551	2.82725	179.944	39.5633	19.8948	40	39.5633	173.637	173.637	176.464	40	0.419386	94.9397	187.989	0.436701	28.1245	7.6162	31.9338	3.80491	3.80467	8.04538	3.80474
272.413	39.5538	8.0454	2.82725	179.944	39.5633	19.8948	40	39.5633	173.637	173.637	176.464	40	0.419386	94.9397	187.99	0.436599	28.1245	7.6162	31.9338	3.80446	3.80467	8.04544	3.80474
272.441	39.5538	8.04551	2.82725	179.944	39.5633	19.8948	40	39.5633	173.637	173.637	176.464	40	0.419386	94.9397	187.989	0.436702	28.1245	7.61619	31.9338	3.80491	3.80467	8.04539	3.80474
272.469	39.5538	8.0454	2.82725	179.944	39.5633	19.8948	40	39.5633	173.637	173.637	176.464	40	0.419386	94.9397	187.99	0.4366	28.1245	7.61619	31.9339	3.80446	3.80467	8.04544	3.80474
272.496	39.5538	8.04552	2.82725	179.944	39.5633	19.8948	40	39.5633	173.637	173.637	176.464	40	0.419386	94.9397	187.989	0.436703	28.1245	7.61618	31.9339	3.80491	3.80467	8.04539	3.80474
272.524	39.5538	8.0454	2.82725	179.944	39.5633	19.8948	40	39.5633	173.637	173.637	176.464	40	0.419386	94.9397	187.99	0.436601	28.1246	7.61618	31.9339	3.80446	3.80467	8.04544	3.80475
272.552	39.5538	8.04552	2.82725	179.944	39.5633	19.8948	40	39.5633	173.637	173.637	176.464	40	0.419386	94.9397	187.989	0.436704	28.1246	7.61618	31.9339	3.80491	3.80467	8.04539	3.80475
272.58	39.5538	8.0454	2.82725	179.944	39.5633	19.8948	40	39.5633	173.637	173.637	176.464	40	0.419387	94.9397	187.99	0.436602	28.1246	7.61617	31.9339	3.80446	3.80467	8.04545	3.80475
272.607	39.5538	8.04552	2.82725	179.944	39.5633	19.8948	40	39.5633	173.637	173.637	176.464	40	0.419387	94.9397	187.989	0.436705	28.1246	7.61617	31.9339	3.80492	3.80467	8.04539	3.80475
272.635	39.5538	8.04541	2.82725	179.944	39.5633	19.8948	40	39.5633	173.637	173.637	176.464	40	0.419387	94.9397	187.99	0.436603	28.1246	7.61617	31.9339	3.80446	3.80467	8.04545	3.80475
272.663	39.5538	8.04552	2.82725	179.944	39.5633	19.8948	40	39.5633	173.637	173.637	176.464	40	0.419387	94.9397	187.989	0.436706	28.1246	7.61616	31.9339	3.80492	3.80467	8.0454	3.80475
272.691	39.5538	8.04541	2.82725	179.944	39.5633	19.8948	40	39.5633	173.637	173.637	176.464	40	0.419387	94.9397	187.99	0.436604	28.1246	7.61616	31.9339	3.80446	3.80467	8.04545	3.80475
272.718	39.5538	8.04552	2.82725	179.944	39.5633	19.8948	40	39.5633	173.637	173.637	176.464	40	0.419387	94.9397	187.989	0.436707	28.1247	7.61615	31.934	3.80492	3.80467	8.0454	3.80475
272.746	39.5538	8.04541	2.82725	179.944	39.5633	19.8948	40	39.5633	173.637	173.637	176.464	40	0.419387	94.9397	187.99	0.436605	28.1247	7.61615	31.934	3.80446	3.80467	8.04545	3.80475
272.774	39.5539	8.04553	2.82725	179.944	39.5633	19.8949	40	39.5633	173.637	173.637	176.464	40	0.419387	94.9397	187.989	0.436708	28.1247	7.61614	31.934	3.80492	3.80467	8.0454	3.80475
272.802	39.5539	8.04541	2.82725	179.944	39.5633	19.8949	40	39.5633	173.637	173.637	176.464	40	0.419387	94.9397	187.99	0.436606	28.1247	7.61614	31.934	3.80446	3.80467	8.04545	3.80475
272.829	39.5539	8.04553	2.82725	179.944	39.5633	19.8949	40	39.5633	173.637	173.637	176.464	40	0.419387	94.9397	187.989	0.436709	28.1247	7.61614	31.934	3.80492	3.80467	8.0454	3.80475
272.857	39.5539	8.04542	2.82725	179.944	39.5633	19.8949	40	39.5633	173.637	173.637	176.464	40	0.419387	94.9397	187.991	0.436607	28.1247	7.61613	31.934	3.80446	3.80467	8.04546	3.80475
272.885	39.5539	8.04553	2.82725	179.944	39.5633	19.8949	40	39.5633	173.637	173.637	176.464	40	0.419387	94.9396	187.99	0.43671	28.1247	7.61613	31.934	3.80492	3.80467	8.0454	3.80475
272.913	39.5539	8.04542	2.82725	179.944	39.5633	19.8949	40	39.5633	173.637	173.637	176.464	40	0.419387	94.9396	187.991	0.436608	28.1248	7.61613	31.934	3.80446	3.80467	8.04546	3.80475
272.94	39.5539	8.04553	2.82725	179.944	39.5633	19.8949	40	39.5633	173.637	173.637	176.464	40	0.419387	94.9396	187.99	0.43671	28.1248	7.61612	31.9341	3.80492	3.80467	8.04541	3.80475
272.968	39.5539	8.04542	2.82725	179.944	39.5633	19.8949	40	39.5633	173.637	173.637	176.464	40	0.419387	94.9396	187.991	0.436609	28.1248	7.61612	31.9341	3.80446	3.80467	8.04546	3.80475
272.996	39.5539	8.04553	2.82725	179.944	39.5633	19.8949	40	39.5633	173.637	173.637	176.464	40	0.419387	94.9396	187.99	0.436711	28.1248	7.61611	31.9341	3.80492	3.80467	8.04541	3.80475
273.024	39.5539	8.04542	2.82725	179.944	39.5633	19.8949	40	39.5633	173.637	173.637	176.464	40	0.419388	94.9396	187.991	0.43661	28.1248	7.61611	31.9341	3.80446	3.80467	8.04546	3.80475
273.052	39.5539	8.04554	2.82725	179.944	39.5633	19.8949	40	39.5633	173.637	173.637	176.464	40	0.419388	94.9396	187.99	0.436712	28.1248	7.61611	31.9341	3.80492	3.80467	8.04541	3.80475
273.079	39.5539	8.04542	2.82725	179.944	39.5633	19.8949	40	39.5633	173.637	173.637	176.464	40	0.419388	94.9396	187.991	0.436611	28.1249	7.6161	31.9341	3.80446	3.80467	8.04547	3.80475
273.107	39.5539	8.04554	2.82725	179.944	39.5633	19.8949	40	39.5633	173.637	173.637	176.464	40	0.419388	94.9396	187.99	0.436713	28.1249	7.6161	31.9341	3.80492	3.80467	8.04541	3.80475
273.135	39.5539	8.04543	2.82724	179.944	39.5633	19.8949	40	39.5633	173.637	173.637	176.464	40	0.419388	94.9396	187.991	0.436611	28.1249	7.61609	31.9341	3.80446	3.80467	8.04547	3.80475
273.163	39.5539	8.04554	2.82724	179.944	39.5633	19.8949	40	39.5633	173.637	173.637	176.464	40	0.419388	94.9396	187.99	0.436714	28.1249	7.61609	31.9342	3.80492	3.80467	8.04542	3.80475
273.19	39.5539	8.04543	2.82724	179.944	39.5633	19.8949	40	39.5633	173.637	173.637	176.464	40	0.419388	94.9396	187.991	0.436612	28.1249	7.61609	31.9342	3.80446	3.80467	8.04547	3.80475
