"time"t"1"t"2"t"3"t"4"t"5"t"6"t"7"t"8"t"9"t"10"t"11"t"12"t"13"t"14"t"15"t"16"t"17"t"18"t"19"t"20"t"21"t"22"t"23"t"24"t"25"t"26"t"27"t"28"t"29"t"30"t"31"t"32"t"33"t"34"t"35"t"36"t"37"t"38"t"39"t"40"t"41"t"42"t"43"t"44"t"45"t"46"t"47"t"48"t"49"t"50"t"51"t"52"t"53"t"54"t"55"t"56"t"57"t"58"t"59"t"60"
0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0,000100000000019368t0t0t0t0t0,00015t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
249t0t0t0t0t0t1,3478790024543e-08t0t1,3478790024543e-08t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t9,9986521229343e-05t0t0t0t0t0,000149986521209976t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
252t0t0t0t0t0t1,36411666259769e-08t0t1,36411666259769e-08t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t9,99863588527416e-05t0t0t0t0t0,000149986358833374t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
255t0t0t0t0t0t1,3803542787942e-08t0t1,3803542787942e-08t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t9,99861964765796e-05t0t0t0t0t0,000149986196457212t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
258t0t0t0t0t0t1,39659185104397e-08t0t1,39659185104397e-08t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t9,99860341008571e-05t0t0t0t0t0,00014998603408149t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
261t0t0t0t0t0t1,41282937934709e-08t0t1,41282937934709e-08t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t9,99858717255741e-05t0t0t0t0t0,000149985871706207t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
264t0t0t0t0t0t1,4290668637037e-08t0t1,4290668637037e-08t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t9,99857093507305e-05t0t0t0t0t0,000149985709331363t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
267t0t0t0t0t0t1,44530430411392e-08t0t1,44530430411392e-08t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t9,99855469763264e-05t0t0t0t0t0,000149985546956959t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
270t0t0t0t0t0t1,46154170057786e-08t0t1,46154170057786e-08t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t9,99853846023618e-05t0t0t0t0t0,000149985384582994t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
273t0t0t0t0t0t1,47777905309564e-08t0t1,47777905309564e-08t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t9,99852222288366e-05t0t0t0t0t0,000149985222209469t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
276t0t0t0t0t0t1,49401636166738e-08t0t1,49401636166738e-08t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t9,99850598557509e-05t0t0t0t0t0,000149985059836384t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
279t0t0t0t0t0t1,5102536262932e-08t0t1,5102536262932e-08t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t9,99848974831046e-05t0t0t0t0t0,000149984897463737t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
282t0t0t0t0t0t1,52649084697322e-08t0t1,52649084697322e-08t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t9,99847351108978e-05t0t0t0t0t0,00014998473509153t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
285t0t0t0t0t0t1,54272802370756e-08t0t1,54272802370756e-08t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t9,99845727391305e-05t0t0t0t0t0,000149984572719763t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
288t0t0t0t0t0t1,55896515649633e-08t0t1,55896515649633e-08t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t9,99844103678026e-05t0t0t0t0t0,000149984410348435t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
291t0t0t0t0t0t1,57520224533965e-08t0t1,57520224533965e-08t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t9,99842479969142e-05t0t0t0t0t0,000149984247977547t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
294t0t0t0t0t0t1,59143929023764e-08t0t1,59143929023764e-08t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t9,99840856264652e-05t0t0t0t0t0,000149984085607098t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
297t0t0t0t0t0t1,60767629119043e-08t0t1,60767629119043e-08t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t9,99839232564557e-05t0t0t0t0t0,000149983923237088t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
300t0t0t0t0t0t1,62391324819814e-08t0t1,62391324819814e-08t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t9,99837608868856e-05t0t0t0t0t0,000149983760867518t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0t0
